Klinikum Bremen-Nord/Beckedorf;Beckedorf/Klinkum N;Schwanewede-Beckedf.;;;;8007893
Klitschmar;;;;;;8012046
Klitten Jahmen;;;;;;8071043
Klitten Kirche;;;;;;8071044
Kloster Bronnbach;Wertheim-Bronnbach;Bronnbach(Tauber);;;;8001193
Kloster Marienthal;;;;;;8003340
Kloster Oesede;Oesede Kloster;;;;;8004627
Kloster(Hiddensee);Kloster (Hiddensee);Hiddensee Kloster;;;;8080810
Klosterbuch;;;;;;8012053
Klosterfelde;;;;;;8012054
Klosterlechfeld;;;;;;8003342
Klostermansfeld;;;;;;8010191
Klostermansfeld Randsiedlung;;;;;;8010204
Klosterreichenbach;Baiersbronn-Klosterr;;;;;8003343
Klotten;;;;;;8003344
Knautnaundorf;;;;;;8012059
Knesebeck;Wittingen-Knesebeck;;;;;8003348
Knittlingen-Kleinvillars;;;;;;8003332
Knöringen-Essingen;Essingen-Knöringen;;;;;8003349
Kobern-Gondorf;;;;;;8003350
Kobern-Gondorf SF;;;;;;8075978
Koblenz Hbf;KO;Coblence;Coblenza;Coblenz;;8000206
Koblenz KD;;;;;;8075952
Koblenz Moselweiß Anleger;;;;;;8075976
Koblenz Stadtmitte;;;;;;8003341
Koblenz-Ehrenbreitstein;;;;;;8003351
Koblenz-Güls;Güls(Kr Koblenz);;;;;8002454
Koblenz-Lützel;;;;;;8003352
Koblenz-Moselweiß;;;;;;8003354
Kochel;;;;;;8003355
Kodersdorf;;;;;;8012061
Köditz;;;;;;8003356
Köfering;;;;;;8003357
Kohlscheid;Herzogenrath-Kohlsch;;;;;8003395
Kohlstetten;;;;;;8070458
Kolbermoor;;;;;;8003397
Kolkwitz;;;;;;8012083
Kolkwitz Süd;;;;;;8012084
Kölleda;;;;;;8012064
Kollmarsreute;;;;;;8003398
Kollnau;Waldkirch-Kollnau;;;;;8003399
KÖLN;K;COLOGNE;KEULEN;COLONIA;CÖLN;8096022
Köln Airport-Businesspark;;;;;;8003370
Köln Dom/Hbf (tief);;;;;;8098207
Köln Frankfurter Straße;;;;;;8003358
Köln Geldernstr./Parkgürtel;;;;;;8003360
Köln Hansaring;;;;;;8003392
Köln Hbf;Colonia(Köln);;;;;8000207
Köln KD;;;;;;8075938
Köln Messe/Deutz;Köln-Deutz;Cologne-Deutz foires;;;;8003368
Köln Messe/Deutz Gl. 9-10;;;;;;8083368
Köln Messe/Deutz Gl.11-12;;;;;;8073368
Köln Steinstraße;;;;;;8003379
Köln Süd;;;;;;8003361
Köln Trimbornstr;;;;;;8003320
Köln Volkhovener Weg;;;;;;8003362
Köln West;;;;;;8003363
Köln-Blumenberg;;;;;;8079140
Köln-Buchforst;;;;;;8003364
Köln-Chorweiler;;;;;;8003365
Köln-Chorweiler Nord;;;;;;8003366
Köln-Dellbrück;;;;;;8003367
Köln-Ehrenfeld;;;;;;8000208
Köln-Holweide;;;;;;8003369
Köln-Longerich;;;;;;8003371
Köln-Mülheim;;;;;;8000209
Köln-Müngersdorf Technologiepark;;;;;;8003375
Köln-Nippes;;;;;;8003372
Köln-Stammheim;;;;;;8003310
Köln-Weiden West;;;;;;8003383
Köln-Worringen;;;;;;8003373
Köln/Bonn Flughafen;Flughafen Köln/Bonn;Bonn/Köln Flughafen;Köln Bonn Airport;CGN KölnBonn Airport;;8003330
Kölpinsee;;;;;;8012065
Köndringen;Teningen-Köndringen;;;;;8003374
Königs Wusterhausen;KW;;;;;8010193
Königsbach(Baden);Stein-Königsbach;;;;;8003376
Königsborn;;;;;;8012066
Königsbronn;;;;;;8003378
Königsbrück;;;;;;8012067
Königschaffhausen;Endingen-Königscha.;;;;;8007286
Königshofen(Baden);;;;;;8003381
Königshofen(Kahl);Schimborn-Königsho.;Mömbris-Königshof.;;;;8007281
Königslutter;;;;;;8003382
Königsstollen;;;;;;8003385
Königstein, Reißiger Platz;;;;;;8070292
Königstein(Sächs Schw);;;;;;8012072
Königstein(Taunus);;;;;;8007164
Königswinter;;;;;;8003386
Königswinter Denkmal;;;;;;8070762
Königswinter Fähre;;;;;;8070029
Königswinter-Longenburg;;;;;;8070763
Königswinter-Oberdollendorf;;;;;;8070761
Königswinter-Oberdollendorf Nord;;;;;;8070760
Königswinter, Clem.-August-Str.;Königswinter August;;;;;8070074
Könitz(Thür);;;;;;8012075
Könnern;;;;;;8010194
Konstanz;KN;;;;;8003400
Konstanz Hafen;;;;;;8073400
Konstanz-Fürstenberg;;;;;;8003404
Konstanz-Petershausen;;;;;;8003401
Konstanz-Wollmatingen;;;;;;8003416
Konstanz, Konzilstraße;;;;;;8071014
Konstanz, Marktstätte;;;;;;8071032
Konstanz, Schweizer Bahnhof;;;;;;8071489
Konstanz, Sternenplatz;;;;;;8071261
Konstanz, Zähringerplatz;;;;;;8071584
Konz;;;;;;8003402
Konz Mitte;;;;;;8003403
Köppern;Friedrichsdorf-Köp.;;;;;8007849
Korbach;KB;;;;;8000210
Korbach Süd;;;;;;8003406
Kordel;;;;;;8003407
Kork;Kehl-Kork;;;;;8003408
Körle;;;;;;8003388
Korntal;;;;;;8003409
Korntal Gymnasium;;;;;;8007855
Kornwestheim Pbf;;;;;;8003411
Korschenbroich;;;;;;8003412
Koserow;;;;;;8012086
Köthen;KÖT;;;;;8010195
Kothmaißling;;;;;;8003413
Kottenheim;;;;;;8003415
Köttewitz;;;;;;8012079
Kötzschau;;;;;;8012080
Kövenig;;;;;;8003394
Kraftsdorf;;;;;;8012088
Kraftwerk Finkenheerd;;;;;;8012089
Kraghammer;;;;;;8003420
Kranichfeld;;;;;;8012092
Kraslice(Gr);Klingenthal(Gr);;;;;8017189
Kratzeburg;;;;;;8012093
Krauthausen;;;;;;8007816
Kredenbach;Kreuztal-Kredenbach;;;;;8003424
Krefeld Hbf;KR;;;;;8000211
Krefeld-Hohenbudberg Chempark;;;;;;8002941
Krefeld-Linn;;;;;;8003426
Krefeld-Oppum;;;;;;8000212
Krefeld-Uerdingen;;;;;;8003427
Kreiensen;;;;;;8000213
Kreimbach-Kaulbach;Kaulbach-Kreimbach;;;;;8003429
Kremmen;;;;;;8012096
Krempe;;;;;;8003430
Kremperheide;;;;;;8003431
Krensitz;;;;;;8012097
Kressbronn;;;;;;8003432
Kretscham-Rothensehma;;;;;;8012098
Kreuz Konz;Konz Kreuz;;;;;8003434
Kreuzau Bahnhof;;;;;;8007820
Kreuzau-Eifelstraße;;;;;;8007830
Kreuzberg(Ahr);Altenahr-Kreuzberg;;;;;8003436
Kreuzstraße;Valley-Kreuzstraße;;;;;8003438
Kreuztal;;;;;;8000214
Kreuztal-Littfeld;;;;;;8003716
Kriftel;;;;;;8003442
Krippen;;;;;;8012105
Krölpa-Ranis;;;;;;8012107
Kronach;KC;;;;;8003446
Kronberg Süd;;;;;;8087063
Kronberg(Taunus);;;;;;8003447
Kronshagen;;;;;;8003479
Kronskamp;;;;;;8012109
Kronweiler;;;;;;8003452
Kröpelin;;;;;;8012108
Kruft;;;;;;8003455
Krumbach(Schw)Schule;;;;;;8001179
Krumbach(Schwab);KRU;;;;;8003457
Krumhermsdorf;;;;;;8012113
Krumpa;;;;;;8012114
Krupunder;Hamburg-Krupunder;;;;;8003460
Kubschütz;;;;;;8012115
Kuchen;;;;;;8003461
Kuhbier;;;;;;8012120
Kühnhausen;;;;;;8010198
Kühren;;;;;;8012117
Kulmbach;KU;;;;;8003476
Külte-Wetterburg;;;;;;8003467
Kummerow(Stralsund);;;;;;8012127
Kummersdorf(Storkow);;;;;;8012129
Kunersdorf;;;;;;8012605
Künsebeck;;;;;;8003469
Küntrop;;;;;;8003470
Kupfermühle;;;;;;8003478
Kuppenheim;;;;;;8003480
Küps;;;;;;8003472
Kürbitz;;;;;;8010040
Kurort Altenberg(Erzgebirge);Altenberg(Erzgeb);;;;;8011019
Kurort Jonsdorf;Jonsdorf Kurort;;;;;8012131
Kurort Jonsdorf Hst;Jonsdorf Hst Kurort;;;;;8012132
Kurort Oberwiesenthal;Oberwiesenthal K;;;;;8012134
Kurort Oybin;Oybin Kurort;;;;;8012135
Kurort Oybin-Niederdorf;Oybin-Niederd Kurort;;;;;8012136
Kurort Rathen;Rathen Kurort;;;;;8012138
Kurort Rathen, Parkplatz;;;;;;8070293
Kusel;KUS;;;;;8003481
Küstrin-Kietz;;;;;;8010189
Kutenholz;;;;;;8007844
Kutzenhausen;;;;;;8003483
Kyhna;;;;;;8012141
Kyllburg;;;;;;8003484
Kyritz;KY;;;;;8012142
Laaber;;;;;;8003485
Laage(Meckl);;;;;;8012143
Laaske;;;;;;8012144
Laberweinting;;;;;;8003488
Ladenburg;;;;;;8003489
Lage(Lippe);;;;;;8000215
Lagerlechfeld;Untermeitingen-Lager;Graben-Lagerlechfeld;;;;8003490
Lahr(Schwarzw);LR;;;;;8003494
Laineck;Bayreuth-Laineck;;;;;8003495
Lalendorf;;;;;;8010199
Lam;;;;;;8007345
Lambrecht(Pfalz);;;;;;8003497
Lambsheim;;;;;;8003498
Lampertheim;;;;;;8003503
Lampertsmühle-Otterbach;Otterbach-Lampertsmühle;;;;;8003504
Lampertswalde;;;;;;8012145
Lancken;;;;;;8012146
Landau(Isar);;;;;;8003506
Landau(Pfalz)Hbf;LD;;;;;8000216
Landau(Pfalz)Süd;;;;;;8003507
Landau(Pfalz)West;;;;;;8003508
Landsberg(b. Halle/Saale);;;;;;8012147
Landsberg(b. Halle/Saale) Petersdorfer Straße;;;;;;8071744
Landsberg(b. Halle/Saale) Süd;;;;;;8012148
Landsberg(L)Schule;;;;;;8005389
Landsberg(Lech);LL;;;;;8003512
Landshut(Bay)Hbf;LA;;;;;8000217
Landshut(Bay)Süd;;;;;;8003514
Landstuhl;;;;;;8003515
Landsweiler-Reden;;;;;;8003516
Lang Göns;;;;;;8003520
Langdorf;;;;;;8003521
Langebrück(Sachs);;;;;;8012150
Langeln(Holst);;;;;;8007137
Langelsheim;;;;;;8003522
Langen-Flugsicherung;;;;;;8003526
Langen(Hess);;;;;;8003523
Langenargen;;;;;;8003524
Langenau(Württ);;;;;;8003525
Langenbach(Oberbay);;;;;;8003528
Langenbrand;Forbach-Langenbrand;;;;;8003532
Langendorf;;;;;;8012155
Langeneichstädt;;;;;;8012156
Langenfeld(Rhld);;;;;;8003540
Langenfeld(Rhld)-Berghausen;;;;;;8003539
Langenhagen Mitte;;;;;;8003545
Langenhagen Pferdemarkt;;;;;;8003542
Langenhagen-Kaltenweide;Kaltenweide Langenh.;;;;;8003165
Langenhahn;;;;;;8003543
Langenhorn(Schlesw);;;;;;8003544
Langenlonsheim;;;;;;8000585
Langenmoor;Elmshorn-Langenmoor;;;;;8007065
Langenneufnach Bf;;;;;;8003547
Langenorla Ost;;;;;;8012159
Langenorla West;;;;;;8012160
Langenprozelten;;;;;;8003548
Langenselbold;;;;;;8003550
Langenstein;;;;;;8012161
Langensteinbach Bahnhof;Karlsbad-Langensteinbach;;;;;8007013
Langenwang(Schwab);Fischen-Langenwang;;;;;8003551
Langenweddingen;;;;;;8012162
Langenwolmsdorf;;;;;;8012163
Langenwolmsdorf Mitte;;;;;;8012164
Langenzenn;;;;;;8003552
Langeoog;;;;;;8007765
Langerwehe;;;;;;8003553
Langhagen;;;;;;8010201
Langlau;;;;;;8003554
Langquaid(b Eggmühl);;;;;;8070812
Langsdorf(Oberhess);Lich-Langsdorf;;;;;8003558
Langwedel;Langwedel Bahnhof;;;;;8000586
Langweid(Lech);;;;;;8003560
Lathen;;;;;;8003563
Laubendorf;;;;;;8003567
Laubenheim(Nahe);;;;;;8003568
Laucha(Unstrut);;;;;;8012167
Lauchhammer;;;;;;8012169
Lauchheim;;;;;;8003569
Lauchringen;;;;;;8004552
Lauchringen West;;;;;;8003562
Lauda;;;;;;8000221
Laudenbach am Main;;;;;;8003573
Laudenbach(Bergstr);;;;;;8003571
Laudenbach(Württ);Weikersheim-Laudenb.;;;;;8003572
Lauenbrück;;;;;;8003576
Lauenburg(Elbe);;;;;;8003577
Lauenförde-Beverungen;;;;;;8003578
Lauenstein(Sachs);;;;;;8012170
Lauf West;;;;;;8003587
Lauf(links Pegnitz);;;;;;8003580
LAUF(PEGNITZ);;;;;;8096018
Lauf(rechts Pegnitz);;;;;;8003581
Laufach;;;;;;8003582
Laufen(Oberbay);;;;;;8003584
Laufenburg(Baden);;;;;;8003585
Laufenburg(Baden)Ost;;;;;;8003586
Lauffen(Neckar);;;;;;8003588
Lauingen;;;;;;8003589
Laupheim Stadt;;;;;;8003591
Laupheim West;;;;;;8003592
Laurenburg(Lahn);;;;;;8003593
Lauscha(Thür);;;;;;8012171
Lausheim-Blumegg;;;;;;8070467
Laußig(Düben);;;;;;8012173
Laußnitz;;;;;;8012174
Lauta(Nl);;;;;;8012175
Lautenbach(Baden);;;;;;8003594
Lauter(Sachs);;;;;;8012176
Lauterbach Mole;Lauterbach(Rüg) Mole;;;;;8012177
Lauterbach-Steinbach;;;;;;8012178
Lauterbach(Hess)Nord;;;;;;8000222
Lauterbach(Rügen);;;;;;8017345
Lauterbourg(fr);Berg(Pfalz)(Gr);;;;;8003597
Lauterecken-Grumbach;;;;;;8000547
Lebach;;;;;;8000563
Lebach-Jabach;;;;;;8007868
Leer(Ostfriesl);LER-;;;;;8000225
Leese-Stolzenau;;;;;;8000335
Legden;;;;;;8003608
Legefeld;;;;;;8012180
Legelshurst;Willstätt-Legelshu.;;;;;8003609
Lehmen;;;;;;8003611
Lehndorf(Altenburg);;;;;;8010202
Lehnheim;Grünberg-Lehnheim;;;;;8003612
Lehnitz;;;;;;8081722
Lehrte;;;;;;8000226
Lehrte Neues Zentrum;;;;;;8070912
Leichlingen;;;;;;8003616
Leiferde(b Gifhorn);;;;;;8003617
Leimstruth;;;;;;8003621
Leinefelde;;;;;;8010203
Leinefelde ZOB;;;;;;8070989
Leinfelden;;;;;;8003622
Leingarten;;;;;;8003623
Leingarten Mitte;;;;;;8071003
Leingarten Ost;;;;;;8070157
Leingarten West;;;;;;8003624
Leipheim;;;;;;8003627
Leipzig Allee-Center;;;;;;8013070
Leipzig Anger-Crottendorf;;;;;;8010008
Leipzig Annenstraße;;;;;;8071471
Leipzig Augustusplatz;;;;;;8071459
Leipzig Bayerischer Bahnhof;;;;;;8012184
Leipzig Coppiplatz;;;;;;8080840
Leipzig Deutsche Nationalbibliothek;;;;;;8071461
Leipzig Georg-Schumann-/Lützowstraße;;;;;;8071470
Leipzig Grünauer Allee;;;;;;8011771
Leipzig Hbf;L;Lipsia;;;;8010205
Leipzig Hbf (tief);;;;;;8098205
Leipzig Hbf Goethestraße;;;;;;8071457
Leipzig Hbf Ostseite;;;;;;8071472
Leipzig Karlsruher Str;;;;;;8010186
Leipzig Markt;;;;;;8012186
Leipzig MDR;;;;;;8012187
Leipzig Messe;Neuwiederitzsch Messe Leipzig;;;;;8012478
Leipzig Miltitzer Allee;;;;;;8012344
Leipzig Naunhofer Straße;;;;;;8071463
Leipzig Nord;;;;;;8012196
Leipzig Olbrichtstraße;;;;;;8012181
Leipzig Ostfriedhof;;;;;;8071464
Leipzig Roßplatz;;;;;;8071460
Leipzig S-Bahnhof Möckern;;;;;;8071462
Leipzig Slevogtstraße;;;;;;8012204
Leipzig Völkerschlachtdenkmal;;;;;;8012343
Leipzig Wilhelm-Leuschner-Platz;;;;;;8012202
Leipzig-Connewitz;;;;;;8010206
Leipzig-Gohlis;;;;;;8012188
Leipzig-Heiterblick;;;;;;8012190
Leipzig-Holzhausen;;;;;;8011913
Leipzig-Knauthain;;;;;;8012192
Leipzig-Leutzsch;;;;;;8010207
Leipzig-Liebertwolkwitz;;;;;;8012228
Leipzig-Lindenau;;;;;;8012236
Leipzig-Lützschena;;;;;;8012285
Leipzig-Lützschena Radefelder Weg;;;;;;8071469
Leipzig-Miltitz;;;;;;8012355
Leipzig-Möckern;;;;;;8012193
Leipzig-Möckern Historischer Straßenbahnhof;;;;;;8071468
Leipzig-Mölkau;;;;;;8012375
Leipzig-Paunsdorf;;;;;;8010208
Leipzig-Plagwitz;;;;;;8010209
Leipzig-Rückmarsdorf;;;;;;8012817
Leipzig-Sellerhausen;;;;;;8080930
Leipzig-Stötteritz;;;;;;8012194
Leipzig-Thekla;;;;;;8012195
Leipzig-Wahren;;;;;;8012197
Leipzig-Wahren, Rathaus;;;;;;8072971
Leipzig/Halle Flughafen;LEJ LeipzigHalleAirp;;;;;8012183
Leisnig;;;;;;8012198
Leißling;;;;;;8012199
Leitstade;;;;;;8003628
Lembeck;Dorsten-Lembeck;;;;;8003630
Lemförde;;;;;;8003632
Lemgo;LE;;;;;8003633
Lemgo-Lüttfeld;;;;;;8003634
Lemmie;;;;;;8003635
Lendringsen;Menden-Lendringsen;;;;;8003638
Lengede-Broistedt;Broistedt Salzg Nord;Salzgitter Nord Bro.;;;;8001188
Lengefeld am Markt;;;;;;8071094
Lengefeld-Rauenstein;;;;;;8012201
Lengenfeld(Vogtl);;;;;;8012203
Lengenwang;;;;;;8003639
Lengerich(Westf);;;;;;8003640
Lenggries;;;;;;8003643
Lenglern;Bovenden-Lenglern;;;;;8003644
Lennestadt-Altenhundem;Altenhundem;;;;;8000532
Lennestadt-Grevenbrück;;;;;;8002370
Lennestadt-Meggen;;;;;;8003939
Lensahn;;;;;;8003649
Lentföhrden;;;;;;8007056
Leonberg;LEO;;;;;8003652
Leopoldshafen Leopoldstr.;;;;;;8007174
Leopoldstal;;;;;;8003655
Leschede;Emsbüren-Leschede;;;;;8003656
Letmathe;Iserlohn-Letmathe;;;;;8000227
Letmathe Dechenhöhle;Iserlohn-Letmathe D.;;;;;8003657
Letschin;;;;;;8012205
Lette(Kr Coesfeld);Coesfeld-Lette;;;;;8003658
Letter;;;;;;8003659
Leubingen;;;;;;8012207
Leubsdorf(Rhein);;;;;;8003660
Leubsdorf(Sachs);;;;;;8012208
Leun/Braunfels;Braunfels/Leun;;;;;8001132
Leuna Werke Nord;;;;;;8012211
Leuna Werke Süd;;;;;;8012212
Leutenberg;;;;;;8012213
Leuterschach;Marktoberdorf-Leuter;;;;;8003663
Leutesdorf(Rhein);;;;;;8003665
Leuthen(Cottbus);;;;;;8012215
Leutkirch;;;;;;8000336
Leverkusen Chempark;Leverkusen Bayerwerk;;;;;8000832
Leverkusen Mitte;LEV;;;;;8006713
Leverkusen-Küppersteg;;;;;;8003668
Leverkusen-Rheindorf;;;;;;8003672
Leverkusen-Schlebusch;;;;;;8003669
Lich(Oberhess);;;;;;8003673
Lichtenberg(Erzgeb);;;;;;8012220
Lichtenfels;LIF;;;;;8000228
Lichtenhain(a d Bergbahn);;;;;;8012222
Lichtenstein Ernst-Schneller-Siedlung;;;;;;8017404
Lichtenstein Gewerbegebiet;;;;;;8017405
Lichtenstein Hartensteiner Straße;;;;;;8017406
Lichtenstein(Sachs);;;;;;8012223
Lichtentanne(Sachs);;;;;;8012224
Lichtentanne(Thür);;;;;;8012225
Lichtenthal;;;;;;8003676
Liebenau(Bz Kassel);;;;;;8003677
Liebenthal(Prignitz);;;;;;8012226
Lieblos;Gründau-Lieblos;;;;;8003681
Liederbach;;;;;;8007159
Liederbach-Süd;;;;;;8070041
Lienheim;;;;;;8079273
Lietzow(Rügen);;;;;;8010210
Limbach(b Homburg,Saar);Kirkel-Limbach;;;;;8003684
Limbach(Vogtl);;;;;;8012231
Limbach(Vogtl) Markt;;;;;;8070845
Limburg Süd;;;;;;8003680
Limburg(Lahn);LM;;;;;8000229
Limburgerhof;;;;;;8003687
Limmritz(Sachs);;;;;;8012232
Linda(Elster);;;;;;8012233
Lindach;Eberbach-Lindach;;;;;8003690
Lindau Hafen;;;;;;8070230
Lindau Hbf;LI;;;;;8000230
Lindau-Aeschach;;;;;;8003692
Lindenberg(Mark);;;;;;8012237
Lindenholzhausen;Limburg-Lindenholzh.;;;;;8003696
Lindern;Geilenkirchen-Lindern;;;;;8003697
Lindhorst(Schaumb-Lippe);;;;;;8003699
Lindow(Mark);;;;;;8012239
Lindwedel;;;;;;8003700
Lingen(Ems);LIN;;;;;8003701
Lingenfeld;;;;;;8003702
Linkenheim Rathaus;;;;;;8079018
Linnich Bhf;;;;;;8007803
Linnich-Tetz;;;;;;8007806
Linsburg;Steimbke-Linsburg;;;;;8003705
Linsenhofen;Frickenhausen-Linsen;;;;;8007447
Linz(Rhein);;;;;;8003708
Linz(Rhein) KD;;;;;;8075947
Lippstadt;LP;;;;;8000571
Lispenhausen;Rotenburg-Lispenhausen;;;;;8003711
Lissendorf;;;;;;8003713
List, Am Brünk;;;;;;8079162
List, Kurverwaltung/Alte Schule;;;;;;8079160
List, Mellhörn;;;;;;8079164
List, Mövenberg(DJH);List Jugendherberge;;;;;8079215
List, Mövengrund;;;;;;8079194
List, Süderhörn;;;;;;8079165
List, Weststrand;;;;;;8079214
List(Sylt) Alte Bahnhofstraße;;;;;;8079161
List(Sylt) Fähre;;;;;;8070035
List(Sylt) Hafen;;;;;;8084103
List(Sylt), Dünenstraße;;;;;;8079163
Listerscheid;;;;;;8003715
Löbau(Sachs);LÖB;;;;;8010212
Lobstädt;;;;;;8012241
Löcherberg;Oppenau-Löcherberg;;;;;8003721
Lochham;;;;;;8003720
Löcknitz;;;;;;8010213
Lödingsen;Adelebsen-Lödingsen;;;;;8003722
Löf;;;;;;8003723
Löffingen;;;;;;8003724
Lohgarten-Roth;;;;;;8003734
Lohhof;;;;;;8003735
Lohmen;;;;;;8012249
Löhnberg;;;;;;8003726
Lohne(Oldb);;;;;;8003738
Löhne(Westf);;;;;;8000233
Lohnweiler;;;;;;8003739
Lohr Bahnhof;;;;;;8003740
Lohsa Ziegelteich;;;;;;8070835
Loitsch-Hohenleuben;;;;;;8012252
Lollar;;;;;;8000234
Lonsee;;;;;;8003748
Loppenhausen;;;;;;8003749
Lorch(Rhein);;;;;;8003751
Lorch(Rhein) KD;;;;;;8075965
Lorch(Württ);;;;;;8003752
Lorchhausen;;;;;;8003753
Lörrach Dammstraße;;;;;;8003736
Lörrach Hbf;LÖ;;;;;8003729
Lörrach Museum/Burghof;;;;;;8003737
Lörrach Schwarzwaldstraße;;;;;;8003743
Lörrach-Brombach/Hauingen;;;;;;8001191
Lörrach-Haagen/Messe;;;;;;8002489
Lörrach-Stetten;;;;;;8003730
Lorsbach;Hofheim-Lorsbach;;;;;8003754
Lorsch;;;;;;8003755
Lörzenbach-Fahrenbach;Fürth-Lörzenbach;;;;;8003731
Loßburg-Rodt;;;;;;8003758
Lößnitz ob Bf;;;;;;8012245
Lößnitz unt Bf;;;;;;8012246
Lößnitzgrund;;;;;;8012247
Lottschesee;;;;;;8012255
Lottstetten, Industriegebiet;;;;;;8079275
Lövenich;Köln-Lövenich;;;;;8003732
Löwenberg(Mark);;;;;;8010214
Löwental;Friedrichshafen-Löwental;;;;;8003733
Loxstedt;;;;;;8003760
Lübbecke(Westf);LK;;;;;8003772
Lübben(Spreewald);LN;;;;;8010217
Lübbenau(Spreewald);;;;;;8010220
Lübberstedt;;;;;;8003773
Lübeck Flughafen;LBC Lübeck Airport;;;;;8003781
Lübeck Hbf;HL;Lubecca;;;;8000237
Lübeck Hochschulstadtteil;;;;;;8003785
Lübeck St Jürgen;;;;;;8003774
Lübeck-Dänischburg Grenzweg;;;;;;8070940
Lübeck-Dänischburg IKEA;;;;;;8003786
Lübeck-Kücknitz;;;;;;8003776
Lübeck-Travem. Skandinavienkai;Travemünde Skand.kai;;;;;8006704
Lübeck-Travemünde Hafen;;;;;;8003777
Lübeck-Travemünde Strand;;;;;;8003778
Lüblow Ortsmitte;;;;;;8070980
Lüblow(Meckl);;;;;;8012262
Lubolz;;;;;;8012257
Lübs(Magdeburg);;;;;;8012263
Lübstorf;;;;;;8012264
Lübz;LBZ;;;;;8012265
Lüchtringen;Höxter-Lüchtringen;;;;;8003780
Luckaitztal;;;;;;8012897
Luckau-Uckro;Uckro-Luckau;;;;;8010353
Luckenau;;;;;;8012259
Luckenwalde;LUK;;;;;8012260
Lüdenscheid;;;;;;8003782
Lüdersdorf(Meckl);;;;;;8012268
Ludersheim;Altdorf-Ludersheim;;;;;8003762
Lüdinghausen;LH;;;;;8003783
Ludwigsau-Friedlos;;;;;;8002103
Ludwigsburg;LB;;;;;8000235
Ludwigschorgast;;;;;;8003763
Ludwigsfelde;;;;;;8010215
Ludwigsfelde-Struveshof;;;;;;8012253
Ludwigshafen-Mundenheim;;;;;;8003765
Ludwigshafen-Oggersheim;;;;;;8003766
Ludwigshafen-Rheingönheim;;;;;;8003767
Ludwigshafen(Bodensee);;;;;;8003764
Ludwigshafen(Rh)Hbf;LU;;;;;8000236
Ludwigshafen(Rhein) BASF Mitte;;;;;;8000308
Ludwigshafen(Rhein) BASF Nord;;;;;;8087060
Ludwigshafen(Rhein) BASF Süd;;;;;;8002056
Ludwigshafen(Rhein) Mitte;LU Mitte;;;;;8003759
Ludwigshöhe;;;;;;8003768
Ludwigslust;LWL;;;;;8010216
Ludwigsstadt;;;;;;8003770
Ludwigsthal;Lindberg-Ludwigsthal;;;;;8003771
Lügde;;;;;;8003784
Luhe;;;;;;8003794
Luhe-Wildenau;;;;;;8003795
Luisenthal(Saar);;;;;;8003796
Lunden;;;;;;8003798
Lüneburg;LG;;;;;8000238
Lünen Hbf;LÜN;;;;;8000239
Lünern;;;;;;8003788
Lunestedt;;;;;;8003799
Lüssow(Meckl);;;;;;8012269
Lutherstadt Eisleben;Eisleben Lutherstadt;;;;;8012279
Lutherstadt Wittenb-Piesteritz;;;;;;8012282
Lutherstadt Wittenb. Altstadt;;;;;;8012280
Lutherstadt Wittenberg;WB;Wittenberg Lutherst;;;;8010222
Lutherstadt Wittenberg West;;;;;;8012281
Lutherstadt Wittenberg-Labetz;Wendel;;;;;8013275
Lutten;Goldenstedt(Oldb)-Lu;;;;;8003800
Lütter;Eichenzell-Lütter;;;;;8003790
Lutum;Billerbeck-Lutum;;;;;8003804
Lützel;Hilchenbach-Lützel;;;;;8003791
Lützow;;;;;;8012274
Maasbüll(b Niebüll);Risum-Lindholm-Maasb;;;;;8079021
Machern(Sachs);;;;;;8012284
Magdeburg Hasselbachplatz;;;;;;8080660
Magdeburg Hbf;MD;Magdeburgo;;;;8010224
Magdeburg Hbf ZOB;;;;;;8089178
Magdeburg Herrenkrug;;;;;;8013455
Magdeburg SKET Industriepark;;;;;;8013485
Magdeburg Südost;;;;;;8012287
Magdeburg-Buckau;;;;;;8013456
Magdeburg-Eichenweiler;;;;;;8012289
Magdeburg-Neustadt;;;;;;8010226
Magdeburg-Rothensee;;;;;;8010086
Magdeburg-Salbke;;;;;;8012291
Magdeburg-Sudenburg;;;;;;8012292
Mägdesprung;;;;;;8017015
Mägerkingen;Trochtelfingen-Mäg.;;;;;8070480
Magstadt;;;;;;8003807
Mahlow;;;;;;8080970
Mahlwinkel;;;;;;8012295
Maichingen;;;;;;8003808
Maichingen Nord;;;;;;8003834
Maikammer-Kirrweiler;;;;;;8003809
Mainaschaff;;;;;;8003810
Mainau(Bodensee);;;;;;8079007
Mainhausen Zellhausen;Zellhausen Mainhaus.;;;;;8006646
Mainleus;;;;;;8003813
Mainroth;;;;;;8003814
Maintal Ost;Maintal-Dörnigheim;Hochstadt-Dörnigh.;;;;8002877
Maintal West;Bischofsheim-Rumpen.;;;;;8000996
Mainz Hbf;MZ;Mayence;Magonza;;;8000240
Mainz KD;;;;;;8075972
Mainz Nord;;;;;;8003815
Mainz Römisches Theater;Mainz Süd;;;;;8003816
Mainz-Bischofsheim;;;;;;8000241
Mainz-Gonsenheim;;;;;;8003817
Mainz-Gustavsburg;;;;;;8003818
Mainz-Kastel;Wiesbaden-Mainz-Kast;;;;;8000615
Mainz-Laubenheim;;;;;;8003819
Mainz-Marienborn;;;;;;8003820
Mainz-Mombach;;;;;;8003821
Maisach;;;;;;8003824
